MouseID,ExpDate,en,ProbeName,imec,epoch,InitDepth,clusterID,Amp (uV),SpikeN,posX,posY,peakt,ClusterDepth (um),CCFName,CCFAcronym,CCFColor,Peak (uV),Trough (uV),PTratio,Duration (ms),Footprint (um),artefacts,label,new_label
SM_0001,11/11/2020,1,p1,0,11,500,41,272,1862,1,31,43,3070,Anterior olfactory nucleus,AON,54BF94,72.7,-199.2,0.4,0.63,69,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,44,305,664,8,30,43,3076,Anterior olfactory nucleus,AON,54BF94,61.9,-243.3,0.3,0.67,73,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,48,279,493,1,33,42,3058,Anterior olfactory nucleus,AON,54BF94,66.1,-212.6,0.3,0.67,69,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,49,260,1027,1,30,43,3076,Anterior olfactory nucleus,AON,54BF94,67.6,-192.6,0.4,0.63,88,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,50,704,354,1,38,44,3028,Anterior olfactory nucleus,AON,54BF94,148.1,-556.4,0.3,0.7,101,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,51,680,353,1,37,43,3034,Anterior olfactory nucleus,AON,54BF94,149,-531.2,0.3,0.67,87,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,52,150,314,1,36,43,3040,Anterior olfactory nucleus,AON,54BF94,44.3,-105.4,0.4,0.83,53,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,53,445,465,2,36,42,3040,Anterior olfactory nucleus,AON,54BF94,106.5,-338.7,0.3,0.73,68,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,54,211,359,2,35,42,3046,Anterior olfactory nucleus,AON,54BF94,57.6,-153.5,0.4,0.7,75,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,56,90,380,8,38,43,3028,Anterior olfactory nucleus,AON,54BF94,23.2,-66.6,0.3,1.3,31,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,57,204,6725,1,39,42,3022,Anterior olfactory nucleus,AON,54BF94,59.2,-144.7,0.4,0.23,44,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,59,106,4954,1,39,39,3022,Anterior olfactory nucleus,AON,54BF94,34.4,-71.4,0.5,0.67,44,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,60,321,822,1,41,42,3010,Anterior olfactory nucleus,AON,54BF94,88,-233.3,0.4,0.67,65,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,63,153,782,8,42,41,3004,Anterior olfactory nucleus,AON,54BF94,43,-109.6,0.4,0.67,70,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,69,80,1824,3,1,42,3250,Anterior olfactory nucleus,AON,54BF94,21.2,-58.8,0.4,0.87,33,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,71,95,325,8,1,42,3250,Anterior olfactory nucleus,AON,54BF94,30.5,-64.9,0.5,0.77,35,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,74,175,588,8,4,42,3232,Anterior olfactory nucleus,AON,54BF94,53.7,-121.3,0.4,0.8,53,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,75,98,1126,8,5,42,3226,Anterior olfactory nucleus,AON,54BF94,20.7,-77.4,0.3,0.9,41,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,76,129,1753,3,4,42,3232,Anterior olfactory nucleus,AON,54BF94,42.4,-86.8,0.5,0.23,52,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,77,101,383,1,15,41,3166,Anterior olfactory nucleus,AON,54BF94,24.1,-76.7,0.3,0.63,56,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,78,136,742,8,17,41,3154,Anterior olfactory nucleus,AON,54BF94,41.6,-94.3,0.4,0.6,38,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,88,167,3251,1,33,42,3058,Anterior olfactory nucleus,AON,54BF94,56.4,-110.7,0.5,0.87,45,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,92,178,454,7,35,43,3046,Anterior olfactory nucleus,AON,54BF94,42.6,-135.2,0.3,0.73,82,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,95,129,2479,8,37,43,3034,Anterior olfactory nucleus,AON,54BF94,38.2,-90.8,0.4,0.97,32,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,97,389,325,1,39,41,3022,Anterior olfactory nucleus,AON,54BF94,106.4,-282.9,0.4,0.57,86,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,98,202,1179,8,41,43,3010,Anterior olfactory nucleus,AON,54BF94,56.6,-145.7,0.4,0.7,71,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,102,119,1388,1,48,41,2968,Anterior olfactory nucleus,AON,54BF94,28,-90.8,0.3,0.73,44,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,105,132,1972,8,19,42,3142,Anterior olfactory nucleus,AON,54BF94,33.3,-98.4,0.3,0.57,47,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,106,95,1116,8,18,41,3148,Anterior olfactory nucleus,AON,54BF94,24.9,-70,0.4,0.63,26,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,109,90,354,8,26,41,3100,Anterior olfactory nucleus,AON,54BF94,26.8,-62.8,0.4,0.6,38,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,111,170,1487,6,33,41,3058,Anterior olfactory nucleus,AON,54BF94,60.2,-110.1,0.5,0.7,64,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,114,140,986,3,34,42,3052,Anterior olfactory nucleus,AON,54BF94,46,-94.4,0.5,0.77,58,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,120,130,3162,1,36,43,3040,Anterior olfactory nucleus,AON,54BF94,33.4,-96.3,0.3,1,42,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,122,123,326,8,37,43,3034,Anterior olfactory nucleus,AON,54BF94,40.4,-82.8,0.5,1.3,38,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,123,115,598,8,25,42,3106,Anterior olfactory nucleus,AON,54BF94,39.8,-74.8,0.5,0.67,59,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,125,171,1304,6,35,42,3046,Anterior olfactory nucleus,AON,54BF94,40.3,-131.1,0.3,0.7,67,0,AON,others
SM_0001,11/11/2020,1,p1,0,11,500,126,153,1388,1,41,40,3010,Anterior olfactory nucleus,AON,54BF94,56.8,-96.2,0.6,0.57,81,0,AON,others
SM_0001,11/11/2020,1,p1,0,12,500,3,295,323,1,9,43,3452,Piriform area,PIR,6ACBBA,71,-223.7,0.3,0.57,73,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,4,196,277,7,2,43,3494,Piriform area,PIR,6ACBBA,52.7,-143,0.4,0.5,77,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,7,204,90,8,5,42,3476,Piriform area,PIR,6ACBBA,39.3,-164.8,0.2,0.5,76,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,9,173,360,3,8,42,3458,Piriform area,PIR,6ACBBA,47,-126.3,0.4,0.43,54,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,11,172,1660,1,11,41,3440,Piriform area,PIR,6ACBBA,97.2,-74.7,1.3,0.63,56,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,24,395,224,8,14,42,3422,Piriform area,PIR,6ACBBA,96.6,-298,0.3,0.57,51,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,27,289,957,1,16,42,3410,Piriform area,PIR,6ACBBA,113.1,-176.3,0.6,0.63,82,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,34,112,3133,8,20,47,3386,Piriform area,PIR,6ACBBA,29.4,-82.3,0.4,0.6,71,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,37,202,632,8,18,47,3398,Piriform area,PIR,6ACBBA,82.1,-119.4,0.7,0.9,58,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,40,416,130,8,18,37,3398,Piriform area,PIR,6ACBBA,147,-268.9,0.5,0.57,63,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,42,176,7129,4,22,43,3374,Piriform area,PIR,6ACBBA,44.7,-131.3,0.3,0.97,60,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,44,568,859,8,25,42,3356,Piriform area,PIR,6ACBBA,118.1,-449.9,0.3,0.57,87,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,45,243,342,8,26,42,3350,Piriform area,PIR,6ACBBA,59.1,-183.5,0.3,0.63,66,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,46,171,2281,1,26,42,3350,Piriform area,PIR,6ACBBA,61.1,-110,0.6,0.3,55,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,47,241,336,1,25,43,3356,Piriform area,PIR,6ACBBA,70.9,-169.8,0.4,0.53,110,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,48,218,699,7,29,42,3332,Piriform area,PIR,6ACBBA,49.2,-168.6,0.3,0.53,74,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,49,112,466,8,28,42,3338,Piriform area,PIR,6ACBBA,43.4,-68.3,0.6,0.63,48,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,51,535,4952,1,30,41,3326,Piriform area,PIR,6ACBBA,155.1,-379.7,0.4,0.3,66,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,52,157,815,8,31,42,3320,Piriform area,PIR,6ACBBA,50.4,-106.7,0.5,0.23,82,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,53,165,692,1,32,42,3314,Piriform area,PIR,6ACBBA,38.2,-126.7,0.3,0.77,61,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,55,177,512,1,33,41,3308,Piriform area,PIR,6ACBBA,55.2,-121.7,0.5,0.63,69,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,56,376,1622,8,32,41,3314,Piriform area,PIR,6ACBBA,105.4,-270.9,0.4,0.6,71,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,57,709,322,1,37,39,3284,Piriform area,PIR,6ACBBA,182.1,-526.4,0.3,0.63,107,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,58,327,329,1,35,42,3296,Piriform area,PIR,6ACBBA,81.5,-245.6,0.3,0.73,73,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,59,707,322,1,37,42,3284,Piriform area,PIR,6ACBBA,182.9,-523.8,0.3,0.63,115,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,60,138,474,8,38,42,3278,Piriform area,PIR,6ACBBA,42.9,-94.8,0.5,0.53,47,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,61,173,482,1,39,41,3272,Piriform area,PIR,6ACBBA,42.6,-130.1,0.3,0.53,86,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,62,164,1128,5,40,42,3266,Piriform area,PIR,6ACBBA,51,-112.7,0.5,0.8,59,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,63,213,618,1,40,42,3266,Piriform area,PIR,6ACBBA,64.6,-148.6,0.4,0.7,69,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,64,182,328,8,40,42,3266,Piriform area,PIR,6ACBBA,58.7,-123.6,0.5,0.7,57,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,69,88,1268,8,47,41,3224,Anterior olfactory nucleus,AON,54BF94,27,-60.9,0.4,0.67,26,0,AON,others
SM_0001,11/11/2020,1,p1,0,12,500,70,108,1110,2,46,43,3230,Anterior olfactory nucleus,AON,54BF94,37.3,-71.1,0.5,0.27,40,0,AON,others
SM_0001,11/11/2020,1,p1,0,12,500,75,124,3398,3,8,42,3458,Piriform area,PIR,6ACBBA,26.2,-97.4,0.3,0.53,47,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,76,263,374,1,9,40,3452,Piriform area,PIR,6ACBBA,53.9,-208.9,0.3,0.57,73,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,78,83,2640,5,4,45,3482,Piriform area,PIR,6ACBBA,21.6,-61.7,0.4,0.7,55,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,79,213,784,1,10,42,3446,Piriform area,PIR,6ACBBA,44.8,-167.9,0.3,0.6,67,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,81,99,483,8,9,43,3452,Piriform area,PIR,6ACBBA,35.8,-63.6,0.6,0.83,75,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,83,238,513,8,17,42,3404,Piriform area,PIR,6ACBBA,68.7,-169,0.4,0.7,77,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,84,213,556,8,18,47,3398,Piriform area,PIR,6ACBBA,95.3,-117.4,0.8,1.03,60,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,87,287,407,1,27,41,3344,Piriform area,PIR,6ACBBA,86.3,-200.2,0.4,0.6,76,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,89,181,389,8,28,43,3338,Piriform area,PIR,6ACBBA,56.5,-124.4,0.5,0.53,55,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,90,155,312,3,42,41,3254,Anterior olfactory nucleus,AON,54BF94,48.3,-106.7,0.5,0.67,68,0,AON,others
SM_0001,11/11/2020,1,p1,0,12,500,92,78,1854,8,45,42,3236,Anterior olfactory nucleus,AON,54BF94,19.2,-58.4,0.3,0.5,42,0,AON,others
SM_0001,11/11/2020,1,p1,0,12,500,93,164,671,8,47,42,3224,Anterior olfactory nucleus,AON,54BF94,46.6,-117.2,0.4,0.67,62,0,AON,others
SM_0001,11/11/2020,1,p1,0,12,500,95,156,13078,1,48,42,3218,Anterior olfactory nucleus,AON,54BF94,55.1,-100.7,0.5,0.23,58,0,AON,others
SM_0001,11/11/2020,1,p1,0,12,500,96,124,561,1,48,42,3218,Anterior olfactory nucleus,AON,54BF94,30.8,-92.8,0.3,0.3,75,0,AON,others
SM_0001,11/11/2020,1,p1,0,12,500,99,88,222,1,7,45,3464,Piriform area,PIR,6ACBBA,23.3,-64.4,0.4,0.73,59,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,101,77,431,8,17,40,3404,Piriform area,PIR,6ACBBA,22.4,-54.9,0.4,0.67,66,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,106,71,455,8,37,37,3284,Piriform area,PIR,6ACBBA,24.8,-46.1,0.5,0.73,32,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,112,177,302,8,9,41,3452,Piriform area,PIR,6ACBBA,41.1,-135.7,0.3,0.53,63,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,113,155,357,1,9,42,3452,Piriform area,PIR,6ACBBA,43,-112.3,0.4,0.47,59,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,117,105,406,8,18,39,3398,Piriform area,PIR,6ACBBA,37.2,-67.5,0.6,0.6,78,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,12,500,118,118,393,6,15,40,3416,Piriform area,PIR,6ACBBA,34.7,-83.2,0.4,0.6,72,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,13,500,3,188,272,8,41,42,3510,Piriform area,PIR,6ACBBA,50.2,-137.6,0.4,0.53,69,0,PIR,PIR
SM_0001,11/11/2020,1,p1,0,13,500,12,83,491,8,18,49,3648,Piriform area,PIR,6ACBBA,74.5,-8.6,8.7,-2.7,0,1,PIR,PIR
SM_0001,11/11/2020,1,p1,0,13,500,15,169,635,1,48,40,3468,Piriform area,PIR,6ACBBA,47.2,-121.3,0.4,0.57,59,0,PIR,PIR
SM_0001,11/10/2020,1,p1,1,14,250,7,529,194,7,3,42,3738,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,85.9,-443.4,0.2,0.47,70,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,14,250,9,521,208,7,3,38,3738,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,85.1,-435.6,0.2,0.5,70,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,14,250,10,47,3654,1,9,42,3702,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,31.7,-15.3,2.1,1.03,17,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,14,250,14,114,4640,8,20,41,3636,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,28.1,-86,0.3,1.03,34,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,14,250,18,241,179,5,28,42,3588,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,69.4,-172,0.4,0.7,63,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,14,250,21,166,4463,6,39,41,3522,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,35.8,-130.3,0.3,0.63,38,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,14,250,23,122,130,6,41,41,3510,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,16.2,-105.3,0.2,0.5,32,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,14,250,29,372,231,5,46,42,3480,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,82.8,-289.1,0.3,0.6,55,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,14,250,34,57,1074,8,9,41,3702,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,11.6,-45,0.3,0.87,17,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,14,250,41,88,624,8,18,37,3648,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,86.4,-1.7,50.2,0.4,5,1,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,0,273,167,2,2,42,3994,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,63,-210.5,0.3,0.63,86,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,2,202,1931,3,3,41,3988,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,48,-153.7,0.3,0.53,48,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,6,86,583,8,15,41,3916,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,49.8,-36.4,1.4,1.03,8,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,7,159,137,5,17,42,3904,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,26.6,-132,0.2,0.33,8,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,21,258,98,3,25,42,3856,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,68.7,-188.9,0.4,0.83,43,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,23,133,534,1,26,41,3850,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,44.5,-88.2,0.5,0.97,26,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,24,79,6677,8,27,43,3844,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,18.8,-60.7,0.3,0.57,15,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,25,552,1381,1,29,42,3832,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,94.8,-457.1,0.2,0.47,51,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,34,1018,80,4,34,42,3802,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,147.7,-870.3,0.2,0.63,74,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,35,967,80,4,34,42,3802,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,149.2,-818.1,0.2,0.7,74,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,46,482,121,5,39,42,3772,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,89.8,-391.9,0.2,0.47,62,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,48,461,125,5,39,39,3772,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,87.6,-373.8,0.2,0.5,61,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,50,84,676,8,42,40,3754,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,33.7,-50.5,0.7,1,24,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,52,214,192,1,46,42,3730,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,42.4,-172,0.2,0.63,49,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,54,169,169,5,46,42,3730,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,49.6,-119.1,0.4,0.63,60,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,55,405,1993,7,45,41,3736,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,85.9,-318.7,0.3,0.5,39,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,60,188,168,7,47,41,3724,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,37.5,-150.3,0.2,0.5,37,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,68,49,427,8,5,43,3976,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,10.3,-39.1,0.3,0.5,4,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,15,250,70,93,592,8,18,34,3898,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,86.7,-5.9,14.7,-2.7,0,1,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,1,123,3457,6,2,41,4244,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,59.4,-64,0.9,0.9,31,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,4,221,882,8,3,41,4238,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,49.2,-171.4,0.3,0.53,43,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,5,248,871,8,5,42,4226,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,75.1,-172.5,0.4,0.7,65,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,6,109,706,8,10,42,4196,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,30.7,-78.5,0.4,0.5,44,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,7,275,162,1,12,41,4184,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,70.5,-204.3,0.3,0.6,66,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,9,896,8264,1,15,41,4166,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,143.7,-752.3,0.2,0.4,70,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,11,77,821,8,22,39,4124,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,25.5,-51.6,0.5,0.53,23,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,12,117,6369,7,20,41,4136,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,26.6,-89.9,0.3,0.33,18,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,14,205,132,3,25,43,4106,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,50.4,-154.9,0.3,0.53,41,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,15,93,4340,1,26,43,4100,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,30.9,-62.2,0.5,0.63,29,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,16,155,1276,3,25,42,4106,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,50,-105.4,0.5,0.47,38,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,17,87,3680,1,27,41,4094,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,30.7,-56.3,0.5,1,20,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,19,79,2330,8,36,42,4040,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,22,-56.7,0.4,0.83,39,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,20,275,2810,3,43,40,3998,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,74.4,-200.9,0.4,0.43,70,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,21,105,654,1,38,42,4028,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,29.2,-75.9,0.4,0.47,27,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,22,233,8259,1,42,41,4004,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,51.8,-180.9,0.3,0.6,48,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,24,286,2785,3,43,42,3998,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,73.9,-212.5,0.3,0.43,70,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,26,206,1979,8,48,41,3968,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,67.5,-138.8,0.5,0.23,38,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,27,139,3755,6,2,41,4244,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,33.3,-105.5,0.3,0.67,43,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,30,244,757,8,6,39,4220,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,73.7,-170.3,0.4,0.73,64,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,31,75,5332,6,1,42,4250,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,24.7,-50,0.5,0.83,16,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,32,160,1299,1,4,42,4232,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,40.1,-119.5,0.3,0.6,53,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,33,82,2483,1,3,40,4238,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,19.8,-62.2,0.3,0.67,27,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,34,249,863,8,6,42,4220,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,69.6,-179.7,0.4,0.7,59,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,36,68,5892,8,17,42,4154,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,20.2,-48.1,0.4,0.53,23,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,43,57,1637,8,17,41,4154,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,19.5,-37.9,0.5,0.57,19,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,44,90,2336,1,29,41,4082,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,25.9,-63.8,0.4,1.03,21,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,46,54,67,1,26,42,4100,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,12.6,-41,0.3,1.03,9,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,47,75,440,2,1,44,4250,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,17,-57.6,0.3,0.93,31,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,49,42,1446,1,26,41,4100,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,12.2,-30.2,0.4,0.83,1,0,VPM,VPM
SM_0001,11/10/2020,1,p1,1,16,250,55,113,1871,8,48,41,3968,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,34.1,-79,0.4,0.63,36,0,VPM,VPM
ZYE_0017,11/18/2020,1,p1,0,2,500,5,174,218,8,10,41,946,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,54.2,-120.1,0.5,0.73,41,0,SS,others
